cluster,lag_s,sum_player,sum_centroid,sum_relative,sum_cross,n_pairs
2020-11-07__1H__rosenborg__A,44.0,23342013.835683126,14725053.39524359,8248052.932200175,368907.5082393595,32770
2020-11-07__1H__rosenborg__A,45.0,23587351.56403008,14873811.488293285,8333952.170477448,379587.9052593463,32751
2020-11-07__1H__rosenborg__A,46.0,23840841.77955175,15027945.50276972,8421728.23465547,391168.04212655785,32732
2020-11-07__1H__rosenborg__A,47.0,24103829.810864873,15188508.561347049,8511987.246880723,403334.0026371017,32713
2020-11-07__1H__rosenborg__A,48.0,24376954.94568983,15356033.122194618,8605008.823339038,415913.0001561799,32694
2020-11-07__1H__rosenborg__A,49.0,24659835.280062754,15530576.580471246,8700630.882738646,428627.8168528662,32675
2020-11-07__1H__rosenborg__A,50.0,24951121.46514573,15711234.903684175,8798538.61074697,441347.9507145857,32656
2020-11-07__1H__rosenborg__A,51.0,25248807.73505459,15896696.398589794,8898153.539172154,453957.7972926429,32637
2020-11-07__1H__rosenborg__A,52.0,25550645.962947275,16085714.113140387,8998674.11818928,466257.73161760555,32618
2020-11-07__1H__rosenborg__A,53.0,25854210.775647227,16277019.605098268,9099176.392002814,478014.7785461432,32599
2020-11-07__1H__rosenborg__A,54.0,26157062.885205556,16469144.334210338,9198923.993538018,488994.5574571984,32580
2020-11-07__1H__rosenborg__A,55.0,26456920.54547564,16660527.544823878,9297219.853128286,499173.14752347826,32561
2020-11-07__1H__rosenborg__A,56.0,26751583.25589996,16849401.176017445,9393496.956566583,508685.1233159273,32542
2020-11-07__1H__rosenborg__A,57.0,27038826.616044596,17033865.96008647,9487183.742046207,517776.91391192155,32523
2020-11-07__1H__rosenborg__A,58.0,27316731.492767654,17212663.656813156,9577339.811867256,526728.0240872405,32504
2020-11-07__1H__rosenborg__A,59.0,27584825.44822989,17385143.022909258,9663648.695988866,536033.729331771,32485
2020-11-07__1H__rosenborg__A,60.0,27843812.108079687,17551910.37716938,9746469.480609307,545432.2503009981,32466
2020-11-07__2H__rosenborg__A,1.0,133787.79628928818,77322.70041443368,62730.695249974844,-6265.599375120315,31079
2020-11-07__2H__rosenborg__A,2.0,496461.139386286,292892.8156514961,217302.94769239114,-13734.62395760136,31058
2020-11-07__2H__rosenborg__A,3.0,1032033.3716345534,623965.8864841667,429451.5421142136,-21384.056963826748,31037
2020-11-07__2H__rosenborg__A,4.0,1690252.5875002514,1046118.9016031219,673745.1507204253,-29611.464823295406,31016
2020-11-07__2H__rosenborg__A,5.0,2432713.932674028,1536757.7641751848,934511.7113915879,-38555.542892744445,30995
2020-11-07__2H__rosenborg__A,6.0,3229786.7787834895,2075872.852874656,1201623.9466561668,-47710.02074733253,30974
2020-11-07__2H__rosenborg__A,7.0,4060005.50021624,2647368.7913730526,1470398.9968589325,-57762.28801574494,30953
2020-11-07__2H__rosenborg__A,8.0,4906183.231180846,3238095.4944154257,1737009.1414757445,-68921.40471032435,30932
2020-11-07__2H__rosenborg__A,9.0,5755711.199514481,3837489.948685592,1998442.3971790774,-80221.1463501876,30911
2020-11-07__2H__rosenborg__A,10.0,6600505.841807407,4438496.006999072,2253412.620656352,-91402.78584801476,30890
2020-11-07__2H__rosenborg__A,11.0,7435211.287680271,5036459.0788191,2500918.3396333167,-102166.13077214514,30869
2020-11-07__2H__rosenborg__A,12.0,8256314.019731096,5628529.56228183,2739993.4283279283,-112208.97087866243,30848
2020-11-07__2H__rosenborg__A,13.0,9062579.705034379,6213144.09836727,2970732.6085328665,-121297.00186575713,30827
2020-11-07__2H__rosenborg__A,14.0,9852305.541843377,6788764.176911695,3192859.9752297224,-129318.61029803852,30806
2020-11-07__2H__rosenborg__A,15.0,10624570.22598626,7353597.648312529,3407210.7496324033,-136238.1719586692,30785
2020-11-07__2H__rosenborg__A,16.0,11377179.388674542,7905723.107913245,3613816.8557577147,-142360.5749964178,30764
2020-11-07__2H__rosenborg__A,17.0,12109609.507705549,8443405.035027936,3813568.658589966,-147364.18591235694,30743
2020-11-07__2H__rosenborg__A,18.0,12820990.216290066,8965844.9786332,4006908.8499114616,-151763.6122545971,30722
2020-11-07__2H__rosenborg__A,19.0,13511583.405969415,9472786.929711321,4194539.968877055,-155743.49261896248,30701
2020-11-07__2H__rosenborg__A,20.0,14181622.678329056,9964289.698984373,4377079.069387566,-159746.09004288423,30680
2020-11-07__2H__rosenborg__A,21.0,14831865.459993998,10440565.689387532,4555128.420073444,-163828.64946698074,30659
2020-11-07__2H__rosenborg__A,22.0,15462406.618737157,10902043.510225259,4728438.325997465,-168075.21748556578,30638
2020-11-07__2H__rosenborg__A,23.0,16074021.10538167,11349222.363417076,4897270.036713935,-172471.2947493438,30617
2020-11-07__2H__rosenborg__A,24.0,16666609.657757368,11782239.743889112,5061264.19009875,-176894.27623049566,30596
2020-11-07__2H__rosenborg__A,25.0,17240469.04548643,12201350.247105865,5220638.427449624,-181519.62906906754,30575
2020-11-07__2H__rosenborg__A,26.0,17795292.59986551,12606891.105781166,5374717.128162996,-186315.63407864585,30554
2020-11-07__2H__rosenborg__A,27.0,18332241.79071539,12999784.594318358,5524310.582801729,-191853.38640470526,30533
2020-11-07__2H__rosenborg__A,28.0,18851386.426558424,13379977.30090878,5669144.594483389,-197735.468833746,30512
2020-11-07__2H__rosenborg__A,29.0,19352645.03317642,13747097.105444372,5809208.978338463,-203661.05060641994,30491
2020-11-07__2H__rosenborg__A,30.0,19835897.220195767,14100876.606828159,5945104.441037682,-210083.82767006906,30470
2020-11-07__2H__rosenborg__A,31.0,20300500.324899122,14440747.037483558,6076022.0293559665,-216268.74194039748,30449
2020-11-07__2H__rosenborg__A,32.0,20746215.360360853,14766659.720965963,6201522.728632513,-221967.0892376179,30428
2020-11-07__2H__rosenborg__A,33.0,21173618.82170424,15079407.474750035,6321871.535172543,-227660.1882183367,30407
2020-11-07__2H__rosenborg__A,34.0,21583563.38029207,15379968.792054694,6437514.485581697,-233919.89734431624,30386
2020-11-07__2H__rosenborg__A,35.0,21976754.61060601,15667959.466574032,6548419.186975633,-239624.0429436632,30365
2020-11-07__2H__rosenborg__A,36.0,22355050.629941355,15944414.016768457,6656231.379347846,-245594.76617493946,30344
2020-11-07__2H__rosenborg__A,37.0,22719809.052288562,16210191.488318201,6761214.317521599,-251596.7535512344,30323
2020-11-07__2H__rosenborg__A,38.0,23072905.03294773,16466429.377436325,6863502.463661831,-257026.80815041543,30302
2020-11-07__2H__rosenborg__A,39.0,23416846.34065372,16715069.946839336,6963842.227453737,-262065.83363935043,30281
2020-11-07__2H__rosenborg__A,40.0,23753713.399437003,16958751.41828999,7061865.6119089015,-266903.63076188095,30260
2020-11-07__2H__rosenborg__A,41.0,24086491.302332524,17200311.94680169,7157674.124770119,-271494.76923929114,30239
2020-11-07__2H__rosenborg__A,42.0,24417735.572547663,17441783.542450953,7251661.40687831,-275709.37678160635,30218
2020-11-07__2H__rosenborg__A,43.0,24747673.88820163,17685051.282801464,7343224.454224561,-280601.84882438765,30197
2020-11-07__2H__rosenborg__A,44.0,25075047.36285335,17928216.322699614,7432004.627734803,-285173.5875810614,30176
2020-11-07__2H__rosenborg__A,45.0,25398503.517479785,18169648.405864704,7517980.914135718,-289125.8025206441,30155
2020-11-07__2H__rosenborg__A,46.0,25715903.590111773,18407020.726706605,7601081.42894149,-292198.56553631887,30134
2020-11-07__2H__rosenborg__A,47.0,26023705.069327347,18637774.41649009,7680420.560007689,-294489.9071704268,30113
2020-11-07__2H__rosenborg__A,48.0,26317497.07482486,18859757.629270297,7753876.0856696805,-296136.64011511626,30092
2020-11-07__2H__rosenborg__A,49.0,26596664.12862052,19071581.0508751,7822578.5280087,-297495.4502632875,30071
2020-11-07__2H__rosenborg__A,50.0,26860495.45116944,19272158.40014881,7886860.327888638,-298523.2768680058,30050
2020-11-07__2H__rosenborg__A,51.0,27108942.99917893,19461341.91105687,7947177.312578745,-299576.2244566768,30029
2020-11-07__2H__rosenborg__A,52.0,27342993.84057282,19639638.299951516,8004186.730361992,-300831.1897406874,30008
2020-11-07__2H__rosenborg__A,53.0,27563466.60861397,19807868.036131263,8057910.524375238,-302311.95189252996,29987
2020-11-07__2H__rosenborg__A,54.0,27772632.335201167,19967164.033389933,8110045.768938323,-304577.4671270867,29966
2020-11-07__2H__rosenborg__A,55.0,27971780.420343153,20118400.35259867,8160856.262061727,-307476.1943172436,29945
2020-11-07__2H__rosenborg__A,56.0,28163234.688136593,20263078.581199154,8211056.215668011,-310900.10873058205,29924
2020-11-07__2H__rosenborg__A,57.0,28349809.3232507,20403510.617883176,8260885.863259507,-314587.15789198177,29903
2020-11-07__2H__rosenborg__A,58.0,28534839.394451115,20543033.926777355,8310456.765129401,-318651.29745564255,29882
2020-11-07__2H__rosenborg__A,59.0,28720800.720389016,20684106.803731278,8360031.727313141,-323337.8106553969,29861
2020-11-07__2H__rosenborg__A,60.0,28910035.184929416,20828926.008703034,8409963.460570425,-328854.2843440445,29840
2020-12-06__1H__rosenborg__A,1.0,113866.49221354081,75081.82603193646,38964.014210746645,-179.34802914230204,23482
2020-12-06__1H__rosenborg__A,2.0,429268.85306897777,290064.63312367414,139714.31955356846,-510.09960826478346,23473
2020-12-06__1H__rosenborg__A,3.0,899383.8130033781,622870.9279130695,277472.78867179644,-959.9035814878334,23464
2020-12-06__1H__rosenborg__A,4.0,1482088.6978314663,1049346.2742293982,434268.16453497787,-1525.7409329094698,23455
2020-12-06__1H__rosenborg__A,5.0,2144226.295423017,1547406.6264039301,599025.7047664095,-2206.0357473233016,23446
2020-12-06__1H__rosenborg__A,6.0,2860364.0945069795,2098055.298563063,765252.1640571497,-2943.3681132336496,23437
2020-12-06__1H__rosenborg__A,7.0,3610871.924918424,2685435.74287218,929160.6671233507,-3724.4850771073543,23428
2020-12-06__1H__rosenborg__A,8.0,4380786.594524356,3296876.6104298574,1088427.9650044655,-4517.980909967388,23419
2020-12-06__1H__rosenborg__A,9.0,5158491.627748092,3922317.7108228696,1241458.4707058712,-5284.553780649236,23410
2020-12-06__1H__rosenborg__A,10.0,5935189.658207571,4553806.616430333,1387373.5848156465,-5990.543038410076,23401
2020-12-06__1H__rosenborg__A,11.0,6704560.386726144,5185327.443659691,1525894.2051555486,-6661.262089095835,23392
2020-12-06__1H__rosenborg__A,12.0,7462093.271991914,5812473.005030042,1656961.8697786126,-7341.602816739032,23383
2020-12-06__1H__rosenborg__A,13.0,8204799.981789615,6432134.426771914,1780780.5514887448,-8114.996471041755,23374
2020-12-06__1H__rosenborg__A,14.0,8930978.551482366,7042362.286969297,1897715.9583939556,-9099.69388088677,23365
2020-12-06__1H__rosenborg__A,15.0,9639908.815533146,7642012.373784271,2008150.161585467,-10253.719836594653,23356
2020-12-06__1H__rosenborg__A,16.0,10331007.857491722,8230115.591155034,2112428.5514082517,-11536.285071564547,23347
2020-12-06__1H__rosenborg__A,17.0,11003287.568034379,8805333.360097785,2210820.117209892,-12865.909273299621,23338
2020-12-06__1H__rosenborg__A,18.0,11655379.898023782,9365881.422112616,2303546.7805890874,-14048.30467791966,23329
2020-12-06__1H__rosenborg__A,19.0,12286013.90091178,9910344.247005984,2390754.205948068,-15084.552042269846,23320
2020-12-06__1H__rosenborg__A,20.0,12894281.77520496,10437566.417960277,2472670.9353433587,-15955.578098676226,23311
2020-12-06__1H__rosenborg__A,21.0,13479511.404202884,10946500.281079441,2549649.810828532,-16638.68770508963,23302
2020-12-06__1H__rosenborg__A,22.0,14040918.011124425,11435998.018244078,2622024.575303406,-17104.582423063228,23293
2020-12-06__1H__rosenborg__A,23.0,14577550.162825111,11904752.213647783,2690120.457520702,-17322.508343370515,23284
2020-12-06__1H__rosenborg__A,24.0,15088029.849173035,12351353.474230314,2753950.2541162223,-17273.87917350384,23275
2020-12-06__1H__rosenborg__A,25.0,15570918.531182738,12774549.233000677,2813352.8639239697,-16983.56574190897,23266
2020-12-06__1H__rosenborg__A,26.0,16025167.932002265,13173383.497373538,2868295.384870105,-16510.95024138037,23257
2020-12-06__1H__rosenborg__A,27.0,16451049.386655618,13547743.228912018,2919226.0713400487,-15919.913596448838,23248
2020-12-06__1H__rosenborg__A,28.0,16849907.723359477,13898439.065442491,2966652.655163743,-15183.997246756218,23239
2020-12-06__1H__rosenborg__A,29.0,17224154.626959592,14227254.591210693,3011152.900824394,-14252.865075493697,23230
2020-12-06__1H__rosenborg__A,30.0,17577069.342276856,14536822.59367365,3053362.667884996,-13115.919281792827,23221
2020-12-06__1H__rosenborg__A,31.0,17912482.223007556,14830409.212925404,3093892.630420251,-11819.620338101871,23212
2020-12-06__1H__rosenborg__A,32.0,18234303.802108128,15111612.256150505,3133119.730230335,-10428.184272711864,23203
2020-12-06__1H__rosenborg__A,33.0,18546413.860945683,15384077.89381202,3171268.722039167,-8932.754905500216,23194
2020-12-06__1H__rosenborg__A,34.0,18851639.03907566,15650786.063282505,3208168.363824142,-7315.3880309823435,23185
2020-12-06__1H__rosenborg__A,35.0,19152228.966889843,15914157.619912166,3243616.856478672,-5545.509500994696,23176
2020-12-06__1H__rosenborg__A,36.0,19450301.16175262,16176166.710837116,3277794.734320201,-3660.2834047017386,23167
2020-12-06__1H__rosenborg__A,37.0,19747628.453531124,16438324.987041801,3310988.737546721,-1685.271057395381,23158
2020-12-06__1H__rosenborg__A,38.0,20045753.274193708,16701952.126076072,3343400.928746142,400.21937149064615,23149
2020-12-06__1H__rosenborg__A,39.0,20345718.373681843,16967976.908301394,3375172.9747433914,2568.490637058625,23140
2020-12-06__1H__rosenborg__A,40.0,20647570.744297218,17236713.878947668,3406064.808258578,4792.057090973365,23131
2020-12-06__1H__rosenborg__A,41.0,20950338.44156191,17507613.34570847,3435680.4998284364,7044.596025002189,23122
2020-12-06__1H__rosenborg__A,42.0,21251718.837718513,17778886.807961002,3463560.397290405,9271.632467105519,23113
2020-12-06__1H__rosenborg__A,43.0,21549449.645478297,18048077.23938288,3489971.800141507,11400.605953913182,23104
2020-12-06__1H__rosenborg__A,44.0,21841578.890436415,18312685.43743833,3515507.407135754,13386.045862330124,23095
2020-12-06__1H__rosenborg__A,45.0,22126514.97504226,18570751.189641424,3540520.164131973,15243.621268865652,23086
2020-12-06__1H__rosenborg__A,46.0,22402863.72386291,18820916.44856272,3564948.3505352777,16998.9247649092,23077
2020-12-06__1H__rosenborg__A,47.0,22669516.767004576,19062208.210340727,3588616.74977491,18691.806888934225,23068
2020-12-06__1H__rosenborg__A,48.0,22925732.568732,19294016.044522826,3611345.0117538427,20371.51245533279,23059
2020-12-06__1H__rosenborg__A,49.0,23170866.57183377,19515799.625813786,3632983.0782721583,22083.867747827782,23050
2020-12-06__1H__rosenborg__A,50.0,23404576.782899253,19727168.571338624,3653518.195745359,23890.015815269784,23041
2020-12-06__1H__rosenborg__A,51.0,23626854.88457776,19927981.97769552,3673086.085085868,25786.8217963723,23032
2020-12-06__1H__rosenborg__A,52.0,23837741.385818314,20118257.83284501,3691774.1341627263,27709.41881057911,23023
2020-12-06__1H__rosenborg__A,53.0,24037210.882203873,20298172.25764136,3709447.0134199345,29591.61114257248,23014
2020-12-06__1H__rosenborg__A,54.0,24225296.67633185,20467992.008109882,3725922.028918903,31382.63930306863,23005
2020-12-06__1H__rosenborg__A,55.0,24402139.17940796,20627733.32516426,3741349.469673789,33056.38456990954,22996
2020-12-06__1H__rosenborg__A,56.0,24567886.40551102,20777343.90218604,3755934.6551179574,34607.84820702812,22987
2020-12-06__1H__rosenborg__A,57.0,24722214.629584778,20916762.738797165,3769394.864312405,36057.0264752073,22978
2020-12-06__1H__rosenborg__A,58.0,24864670.9553859,21046159.658618182,3781109.832358783,37401.46440893994,22969
2020-12-06__1H__rosenborg__A,59.0,24995525.932232786,21165905.652942482,3790954.987429565,38665.29186074145,22960
2020-12-06__1H__rosenborg__A,60.0,25115457.300842345,21276311.011982232,3799275.522700817,39870.766159291845,22951
2020-12-06__2H__rosenborg__A,1.0,109957.8575910529,70109.18776705668,40186.22356627823,-337.55374228202555,25791
2020-12-06__2H__rosenborg__A,2.0,413711.3223666826,270683.2611187869,143704.21119250692,-676.1499446111786,25779
2020-12-06__2H__rosenborg__A,3.0,864361.0807110907,580667.9863348583,284702.21029458346,-1009.1159183510274,25767
2020-12-06__2H__rosenborg__A,4.0,1418579.3796184456,975873.3864637534,444061.6650258023,-1355.671871109934,25755
2020-12-06__2H__rosenborg__A,5.0,2041106.5579067918,1433119.1188001272,609715.1216644258,-1727.6825577612642,25743
2020-12-06__2H__rosenborg__A,6.0,2704857.20143693,1932447.8034260292,774520.2936369057,-2110.8956260047826,25731
2020-12-06__2H__rosenborg__A,7.0,3389826.3971450063,2457858.0180092943,934448.6093827876,-2480.230247074944,25719
2020-12-06__2H__rosenborg__A,8.0,4081945.0160425487,2997063.779258596,1087724.948312856,-2843.7115289025396,25707
2020-12-06__2H__rosenborg__A,9.0,4771494.431303366,3540813.4386953716,1233936.2441441375,-3255.251536142463,25695
2020-12-06__2H__rosenborg__A,10.0,5451592.89560862,4082190.3654942187,1373196.5081145528,-3793.9780001526524,25683
2020-12-06__2H__rosenborg__A,11.0,6117102.84891,4616108.8613742255,1505514.0448148237,-4520.057279051509,25671
2020-12-06__2H__rosenborg__A,12.0,6764382.984938868,5138976.326271916,1630795.027249832,-5388.368582881132,25659
2020-12-06__2H__rosenborg__A,13.0,7391112.823910195,5648232.689579802,1749288.8043657024,-6408.670035308571,25647
2020-12-06__2H__rosenborg__A,14.0,7996440.1377088055,6142167.978840332,1861759.1717239053,-7487.012855431081,25635
2020-12-06__2H__rosenborg__A,15.0,8579820.497600079,6619389.60739276,1968926.1508642859,-8495.260656967614,25623
2020-12-06__2H__rosenborg__A,16.0,9140472.766394133,7078687.068659282,2071082.4620366658,-9296.764301815876,25611
2020-12-06__2H__rosenborg__A,17.0,9677672.15293989,7519098.070304621,2168400.9885228802,-9826.905887614705,25599
